"Finished","ID","EngPathRisk_1_1","EngPathRisk_1_4","EngPathRisk_1_5","EngPathRisk_1_6","EngPathRisk_1_7","EngPathRisk_1_8","EngPathRisk_2_1","EngPathRisk_2_4","EngPathRisk_2_5","EngPathRisk_2_6","EngPathRisk_2_7","EngPathRisk_2_8","EngPathRisk_3_1","EngPathRisk_3_4","EngPathRisk_3_5","EngPathRisk_3_6","EngPathRisk_3_7","EngPathRisk_3_8","NatPathRisk_1_1","NatPathRisk_1_4","NatPathRisk_1_5","NatPathRisk_1_6","NatPathRisk_1_7","NatPathRisk_1_8","NatPathRisk_2_1","NatPathRisk_2_4","NatPathRisk_2_5","NatPathRisk_2_6","NatPathRisk_2_7","NatPathRisk_2_8","NatPathRisk_3_1","NatPathRisk_3_4","NatPathRisk_3_5","NatPathRisk_3_6","NatPathRisk_3_7","NatPathRisk_3_8","AIRisk_1_1","AIRisk_1_4","AIRisk_1_5","AIRisk_1_6","AIRisk_1_7","AIRisk_1_8","AIRisk_2_1","AIRisk_2_4","AIRisk_2_5","AIRisk_2_6","AIRisk_2_7","AIRisk_2_8","AIRisk_3_1","AIRisk_3_4","AIRisk_3_5","AIRisk_3_6","AIRisk_3_7","AIRisk_3_8","NuclearRisk_1_1","NuclearRisk_1_4","NuclearRisk_1_5","NuclearRisk_1_6","NuclearRisk_1_7","NuclearRisk_1_8","NuclearRisk_2_1","NuclearRisk_2_4","NuclearRisk_2_5","NuclearRisk_2_6","NuclearRisk_2_7","NuclearRisk_2_8","NuclearRisk_3_1","NuclearRisk_3_4","NuclearRisk_3_5","NuclearRisk_3_6","NuclearRisk_3_7","NuclearRisk_3_8","NonAnthroRisk_1_1","NonAnthroRisk_1_4","NonAnthroRisk_1_5","NonAnthroRisk_1_6","NonAnthroRisk_1_7","NonAnthroRisk_1_8","NonAnthroRisk_2_1","NonAnthroRisk_2_4","NonAnthroRisk_2_5","NonAnthroRisk_2_6","NonAnthroRisk_2_7","NonAnthroRisk_2_8","NonAnthroRisk_3_1","NonAnthroRisk_3_4","NonAnthroRisk_3_5","NonAnthroRisk_3_6","NonAnthroRisk_3_7","NonAnthroRisk_3_8","TotalRisk_1_1","TotalRisk_1_4","TotalRisk_1_5","TotalRisk_1_6","TotalRisk_1_7","TotalRisk_1_8","TotalRisk_2_1","TotalRisk_2_4","TotalRisk_2_5","TotalRisk_2_6","TotalRisk_2_7","TotalRisk_2_8","TotalRisk_3_1","TotalRisk_3_4","TotalRisk_3_5","TotalRisk_3_6","TotalRisk_3_7","TotalRisk_3_8","ExCat2100","Extinction","FutureHumanBirths","NonStateBio_1_1","NonStateBio_2_1","NonStateBio_3_1","StateBio_1_1","StateBio_2_1","StateBio_3_1","Fusion","NukeEvent_1_1","NukeEvent_2_1","NuclearCountries_1_1","NuclearCountries_2_1","NuclearCountries_3_1","LFPR_1_1","LFPR_2_1","LFPR_3_1","IMOGold","Compute_1_1","Compute_2_1","Compute_3_1","GDPYear","FirstAIDate","VDem_1_1","VDem_2_1","VDem_3_1"
"TRUE","Ph7hgeAcKeJ",5e-06,1e-04,6e-04,1e-10,1e-09,1e-09,1e-05,0.0015,0.00067,1.5e-10,1.5e-09,1.5e-09,2e-04,0.05,7e-04,2e-10,2e-09,2e-09,1e-07,1e-04,0.005,1e-08,5e-04,5e-05,1e-06,2e-04,0.0055,2e-06,0.005,5e-04,2e-06,0.001,0.01,2e-05,0.05,0.001,5e-08,0.5,0.05,5e-10,0.005,0.001,1e-07,2.5,5,5e-09,1,1,5e-06,7,10,1e-08,5,5,0.1,0.001,0.01,0.001,1e-04,1e-04,1,0.006,0.005,0.01,6e-04,5e-04,3,0.01,1e-04,0.03,1e-04,1e-05,1e-05,0.002,0.005,1e-07,2e-04,5e-04,1e-04,0.008,0.01,1e-05,0.004,0.08,0.001,0.01,3,1e-04,0.005,0.8,0.9,2,0.1,0.09,1,0.01,1.5,7,5,0.15,5,2,3,13,10,1,7,6,5,1e+05,1e+13,0,0,0,0,1,1,2100,1,1.5,9,10,11,80,81,82,2030,4e+07,1e+08,5e+08,2350,2150,56,57,57
"TRUE","P8gjHjJrKpp",0.02,0.05,0.05,1e-04,1e-04,1e-05,0.05,0.055,0.02,0.03,0.05,0.05,0.07,0.06,0.05,0.06,0.004,4e-04,0.02,0.02,0.02,0.01,0.01,0.01,0.03,0.03,0.03,0.02,0.02,0.02,0.05,0.054,0.04,0.05,0.045,0.045,0.1,0.1,0.1,0.001,0.001,0.001,0.15,0.15,0.15,0.15,0.25,0.15,0.2,0.2,0.2,0.05,0.05,0.05,0.1,0.1,0.1,0.01,0.01,0.01,0.15,0.15,0.15,0.15,0.02,0.02,0.2,0.25,0.2,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.014,0.02,0.02,0.02,0.02,0.02,0.002,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.012,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,10000,3.6e+10,0,1,3,0,0,0,2060,0.02,0.15,0,0,1,77,75,72,2040,2.5e+10,4e+10,1e+11,2042,2060,60,40,25
"TRUE","PWgMpkTCwaB",1,1,1,NA,NA,NA,5,5,5,NA,NA,NA,10,10,10,NA,NA,NA,1,5,5,NA,NA,NA,2,5,5,NA,NA,NA,4,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,10,5,NA,NA,NA,5,10,10,NA,NA,NA,1,1,1,NA,NA,NA,5,1,1,NA,NA,NA,10,10,10,NA,NA,NA,0.09,0.09,0.09,0.09,NA,NA,0.09,0.09,0.09,0.09,NA,NA,0.56,0.56,0.56,0.56,NA,NA,1,1,1,1,1,1,10,19,19,19,19,19,19,19,19,19,19,19,5,4120,5e+08,0,5e+05,1e+06,20000,5e+05,1e+06,2054,0,1,0,0,1,78,85,95,2025,10,200,400,2060,NA,70,70,75
"TRUE","PumzVqun6if",3,5,7,5,4,10,6,10,3,10,9,12,10,12,5,17,20,16,5,7,10,10,20,10,10,10,15,21,30,24,18,20,22,25,45,30,2,3,4,10,2,3,5,5,10,15,7,6,10,10,15,17,10,9,20,25,30,25,20,10,35,35,45,30,30,25,45,50,60,45,40,37,3,5,10,4,1,2,15,15,18,6,8,5,19,25,30,10,13,9,20,25,30,2,2,2,45,50,50,5,5,5,60,80,78,7,8,7,60,2100,2e+07,5,10,20,3,7,10,2030,90,100,4,6,15,15,22,27,2035,1e+10,5e+10,1e+12,2027,2025,15,20,30
"TRUE","PxeyxatD502",5,7,10,0.01,0.02,0.01,15,13,15,0.5,0.5,0.5,35,30,25,1,0.8,2,5,6,5,0.01,0.01,0.1,8,10,10,0.02,0.03,0.4,25,25,15,0.5,0.6,0.9,0.003,0.001,0.001,0.001,0.001,0.003,0.005,0.002,0.001,0.002,0.002,0.004,0.09,0.005,0.003,0.0033,0.002,0.005,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,NA,4000,1e+10,0,0,1,0,0,2,2040,0.3,0.5,10,11,13,75,76,77,2026,2e+08,9e+08,2e+09,2070,2029,71,75,76
"TRUE","Pd1zz9vnNmO",0,0,0,0,0,0,1,1,1,0,0,0,5,10,10,0,3,3,0,5,5,0,0,0,1,10,10,0,0,0,5,15,15,0,0.001,0.001,0,0,0,0,0,0,0,1,1,0,4,4,0.1,5,5,0,10,10,0.1,0,0,0,0,0,1,0.5,0.5,0,0.1,0.1,2,10,10,0.1,1,1,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.04,0.04,0.02,0.04,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.02,3,3,0.01,1,1,0.05,5,5,0.02,3,3,0.1,10,10,0.1,7,7,10,5,NA,0,0,1,1,2,6,2030,1,1,9,10,14,79,75,70,2040,5e+10,2e+11,5e+11,2099,2025,71,71,65
"TRUE","P5XinO5xMpI",1,1,2,0,0,1,2,2,5,1,1,2,8,10,10,1,1,3,1,1,2,0,0,1,1,2,3,1,0,2,2,3,5,1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,2,0,1,1,5,2,6,1,2,3,8,4,10,4,3,5,0,0,0,0,0,0,1,0,2,0,0,0,2,1,3,1,1,1,3,2,2,0,0,0,6,4,5,2,1,2,10,7,8,3,2,4,NA,2700,2.8e+10,0,0,1,1,2,2,2026,1,2,11,15,19,70,65,65,2028,3e+06,1e+08,4e+08,NA,2027,70,60,20
"TRUE","P4tnkPY5XdJ",5,5,5,1,1,1,10,10,10,1,1,1,30,30,30,2,2,2,1,1,1,0.001,1e-04,1e-04,2,2,2,0.01,0.001,0.001,5,5,5,0.01,0.01,0.01,1,1,1,0.01,0.01,0.01,3,3,3,3,3,3,5,5,5,5,5,5,3,3,3,0.001,0.001,0.001,6,6,6,0.01,0.01,0.01,10,10,10,0.03,0.03,0.03,0.05,0.05,0.05,0.01,0.01,0.01,1,1,1,0.1,0.1,0.1,3,3,3,0.3,0.3,0.3,5,5,5,1,1,1,10,10,10,4,4,4,20,20,20,12,12,12,15,2150,7.5e+10,0,0,1,0,1,2,2100,1,3,10,11,13,75,70,65,2030,5e+07,5e+08,5e+09,2080,2030,65,50,40
"TRUE","PQglMArswRZ",2,1,2,0,1,0,2,1,2,0,1,1,3,1,2,0,1,1,1,5,5,0,1,0,2,10,6,0,5,7,10,15,20,1,5,10,3,2,1,0,3,4,3,2,1,0,3,4,3,1,2,0,4,5,4,5,3,2,1,1,4,5,4,2,1,2,6,7,5,2,2,4,0,1,0,0,0,1,0,1,2,0,0,1,1,1,3,0,1,2,1,0,1,0,1,1,2,2,2,0,2,2,2,2,2,1,3,1,2,2230,2e+09,2,4,5,0,0,1,2070,2,3,9,10,12,63,68,60,2026,1e+07,1.2e+07,1.1e+07,2095,2050,60,55,55
"TRUE","PthGsg5cnfC",0,15,5,0,3,2,1,17,8,0,4,5,1,30,9,0,5,6,5,5,10,0,2,3,5,8,11,0,1,5,5,10,12,0,1,3,0,3,5,0,1,5,0,3,7,0,2,7,0,5,9,0,2,8,5,12,14,0,5,9,5,8,15,0,8,13,5,5,14,0,5,11,5,4,5,3,6,5,6,8,8,2,7,6,6,8,10,1,8,5,3,3,3,1,1,2,2,2,5,0,2,3,2,3,10,0,3,5,1,3670,1e+10,1,5,20,1,5,20,2090,1,3,11,11,11,78,75,85,2032,NA,NA,NA,2078,2026,75,78,81
"TRUE","P9Teq4vnjkS",10,5,15,0,0,5,15,10,25,0,2,7,30,15,50,0,5,10,10,10,25,2,2,5,15,15,35,5,5,10,30,35,50,10,7,15,2,2,5,1,1,2,5,5,10,2,2,5,7,7,15,5,5,10,10,10,15,2,2,2,15,15,25,5,2,5,25,20,35,7,5,7,2,2,5,1,2,5,5,5,15,2,5,10,7,7,25,5,7,15,15,15,20,2,5,15,25,30,30,5,10,20,35,40,40,10,15,30,15,2750,8.5e+09,0,5,7,0,0,1,2030,30,50,10,10,10,75,70,65,2035,2e+10,1.4e+11,8.6e+11,2100,2050,80,90,90
"TRUE","P2DkTqyg54x",10,5,10,2,1,1,15,10,15,2,1,1,25,25,20,2,1,1,5,2,2,5,2,2,6,2,3,6,2,3,7,2,4,7,2,4,2,2,2,2,2,2,5,3,3,5,3,3,10,5,5,10,5,5,10,10,10,10,10,10,15,15,15,15,15,15,20,15,15,15,15,15,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,5,5,5,5,5,5,10,7,10,10,10,10,15,10,10,15,10,10,15,2150,2e+10,10,20,25,3,10,50,2100,20,25,20,30,40,60,58,55,2040,1e+09,3e+09,5e+09,2110,2034,30,35,40
"TRUE","PsYDT3BlBFe",0.09,4e-05,1,0,0,0,10,0.96,20,0,0,0,35,3,40,0.05,0.002,0.002,1,0,0,2,1,1,3,1,0,9,5,5,15,5,2,15,10,10,0,0.5,0.5,0,0,0,1,1,1,0,0,0,2,8,10,0.005,1,0.05,5,5,10,5,10,15,15,20,25,5,25,20,45,50,55,20,35,45,1,1,1,0,0,0,1,1.5,5,0,0,0,5,3,10,1,1,0,0,0,1,0,1,5,1,0,5,3,5,10,5,2,25,15,10,20,45,2300,NA,0,5,8,0,5,9,NA,2,5,10,20,34,82,87,94,2033,1e+06,9e+05,7e+05,2077,2045,32,35,43
"TRUE","PZwaRHr73wr",2,2,5,1,1,1,10,10,15,1,1,1,25,25,25,1,1,1,2,2,2,1,1,1,5,5,5,1,1,1,7,7,7,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,5,5,5,1,1,1,2,2,5,1,1,2,5,5,15,2,2,5,10,10,25,5,5,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,2,2,2,7,10,10,5,5,5,10,15,20,5,10,10,1,8000,1e+11,0,0,0,0,1,1,NA,1,2,9,9,10,80,82,85,2028,NA,NA,NA,2080,2028,10,5,0
"TRUE","PZT6ic6C81k",3,3,3,0.05,0.05,0.05,4,4,4,0.05,0.05,0.05,4,4,4,0.05,0.05,0.05,0.5,0.5,0.5,0.005,0.005,0.005,0.5,0.5,0.5,0.005,0.005,0.005,1,1,1,0.05,0.05,0.05,0.005,0.005,0.005,0.001,0.001,0.001,0.005,0.005,0.005,0.001,0.001,0.001,0.005,0.005,0.005,0.001,0.001,0.001,1,1,1,0.05,0.05,0.05,1,1,1,0.05,0.05,0.05,1,1,1,0.05,0.05,0.05,2,2,2,0.5,0.5,0.5,3,3,3,0.5,0.5,0.5,4,4,4,0.5,0.5,0.5,3,3,3,0.5,0.5,0.5,3,3,3,0.5,0.5,0.5,3,3,3,0.5,0.5,0.5,3,2550,5e+13,0,0,1,5,15,75,2048,5,5,9,10,15,1.67e+08,1.67e+08,1.67e+08,2025,5e+11,5e+10,5e+09,2100,2035,20,15,10
"TRUE","PkN7ltdyOU0",25,10,10,5,2,3,15,10,5,5,2,3,5,10,2,5,2,3,15,60,10,2,0.05,1,5,5,5,1,1e-04,0.5,2,0.5,1,1,0.01,1,8,5,6,5,5,5,12,10,10,5,0.05,5,10,5,6,5,5,5,15,30,20,1,1,1,5,10,10,1,1,1,2,1,2,1,5e-04,1,3,2,2,1,0.56,1,3,2,2,1,0.9,1,2,1,1,1,0.1,1,2,15,5,1,1,2,2,10,5,1,2,2,2,8,5,1,19,2,2,NA,NA,0,0.5,0.5,0,1,1,2060,20,20,9,10,14,61.7,60.4,70,1e+210,2e+10,5e+10,2e+11,2150,2040,44,46,46
"TRUE","PTPTfzCjdER",1,4,10,0,2,6,3,14,20,0,5,8,4,30,40,1,10,30,1,5,15,0,3,10,2,7,30,0,5,20,2,10,45,1,5,30,0,5,15,0,3,9,2,8,20,0,4,18,5,15,20,2,8,27,10,5,15,1,5,10,5,10,20,0,5,15,0,15,20,0,10,15,3,5,2,5,4,6,6,10,3,2,2,12,15,20,4,3,1,18,3,5,5,1,3,10,3,10,10,1,3,15,6,10,20,2,5,25,5,10000,8e+10,0,1,2,0,1,0,2025,5,6,20,18,10,62,60.4,56,2025,20,30,100,2035,2028,80,85,95
"TRUE","Pvi6EKz3Bgu",0.01,0.01,0.01,1e-05,1e-05,1e-04,1,1,1,1,1,1,5,5,5,5,5,5,1e-04,1e-04,1e-04,1e-06,1e-06,1e-06,0.1,0.1,0.1,0.1,0.1,0.1,1,5,5,1,1,1,1,1,1,0.1,0.1,0.1,5,5,5,1,1,1,10,10,10,10,10,10,1,1,1,0.01,1,1,5,5,5,5,5,5,10,10,10,10,10,10,0.01,0.01,0.01,1e-04,1e-04,1e-04,1,1,1,0.1,0.1,0.1,5,5,5,5,5,5,0.1,0.1,0.1,0.001,0.001,0.001,1,1,1,0.1,0.1,0.1,5,10,10,1,1,1,5,2500,2e+07,0,1,5,0,1,3,2040,100,100,9,10,5,80,78,70,2030,2e+07,5e+07,1e+08,2080,2035,50,70,80
"TRUE","PkogxyiRsdv",2,0.5,0.5,1e-04,1e-04,1e-04,3,1,1,1e-04,1e-04,1e-04,6,1.5,1.5,0.001,0.001,0.001,10,3,5,1e-08,1e-08,0.5,11,5,10,1e-08,1e-08,0.5,16,10,15,1e-08,1e-08,0.5,0.5,0.01,1,1e-05,1e-05,1e-05,1,1,5,1,1,2,2,2,10,2,3,4,0.5,3,5,0.005,1,5,3,3,5,1,1,5,5,3,5,2,1,5,2,1,2,1e-09,0.001,0.5,5,3,8,1,1,2,10,5,12,1,1,2,15,10,12,1e-04,0.001,0.001,20,15,18,1e-04,0.001,0.001,30,20,25,1e-04,0.001,0.001,3.5,4500,4e+10,0,0,2,0,0,0,2040,0,1,5,7,10,60,50,40,2030,2.5e+10,3.5e+10,1e+11,2080,2030,75,80,85
"TRUE","PwrDLt8D876",0,1,5,0,0,0,5,10,15,1,1,1,12,15,25,2,2,2,0,1,2,0,0,0,3,5,10,0.1,0.1,0.5,12,20,33,0.01,0.1,1,0,0,0,0,0,0,1,1,8,1,1,3,5,5,20,3,3,5,2,2,2,0.01,0.01,0.5,5,5,5,0.5,0.5,0.5,12,10,15,1,1,1,0.001,0.001,0.001,1e-04,1e-04,1e-04,0.01,0.01,0.001,1e-04,1e-04,1e-04,0.1,0.1,0.001,1e-04,1e-04,1e-04,0.5,0,1,0,0,1,5,3,15,0.3,1,3,15,10,20,3,5,10,20,7000,8e+09,0,1,5,0,1,5,2045,1,5,9,10,20,80,68,55,2025,1.5e+09,2.5e+10,6e+11,2095,2025,70,80,90
"TRUE","PFqxodhHIsn",0.1,0.01,0.01,0,0,0,0.1,0.01,0.01,0.1,0.001,1,0.1,0.01,0.01,0.1,0.001,2,0.1,0.01,0.01,0.001,0.001,0.001,0.2,0.02,0.02,0.001,0.002,0.002,0.2,0.02,0.02,0.001,0.002,0.005,0,0,0,0,1,1,5,1,3,2,5,5,10,5,5,5,10,10,20,5,5,2,1,0,20,5,5,2,1,1,20,5,10,2,1,1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1e-04,1e-04,1e-04,20,5,5,0.1,0.1,0.1,20,10,10,0.5,0.5,0.5,20,20,20,1,1,1,20,2500,1e+11,0,1,5,0,0,2,2060,50,80,9,10,10,75,75,75,2028,2e+09,4e+08,8e+09,2040,2035,70,70,70
"TRUE","Pr7vNYpxxi6",60,40,40,10,5,5,80,60,70,50,50,50,100,90,100,90,70,70,5,10,10,5,5,5,10,50,50,30,30,30,60,90,90,70,70,70,1,2,2,0,1,1,20,10,10,5,5,5,30,25,25,10,10,10,50,50,50,20,10,10,80,75,75,50,30,30,90,90,90,80,60,60,10,5,5,2,1,1,30,40,40,10,15,20,70,60,65,30,20,20,30,25,25,1,1,2,50,45,60,5,5,5,90,70,70,50,50,60,NA,2200,NA,0,1,2,0,1,2,2100,5,30,10,11,12,50,60,70,2025,7e+11,1e+12,1e+12,NA,2028,25,25,40
"TRUE","Pvb5DJ5g7Ba",2,2,1,0.1,0.2,0.1,5,10,15,0.2,0.7,0.5,15,30,30,1,1.8,2,3,5,5,0.01,0,0,9,15,15,0.25,0,0,45,50,50,0.3,0.05,0.05,0.01,0,0,0,0,0,0.02,0,0,0.01,0.02,0.03,0.05,0,0.01,0.1,0.8,0.9,2.5,1,2,0.5,0.01,0.2,3,5,7.5,1,0.5,0.6,5,9,10,2,1,1.2,0.25,0.08,0.1,0.03,0.05,0.03,0.6,0.12,0.2,0.06,0.18,0.2,1,0.45,0.5,0.1,0.32,0.3,7.85,8.08,6.05,0.64,0.27,0.29,12,24,21.22,1.2,2.4,2.3,33,61,54.12,3.4,3.97,3.5,3.4,2297,6.5e+09,0,1,1,0,1,2,2050,2,3,9,12,15,73.8,70,67,2050,5e+07,1e+08,1.2e+08,2035,2050,70,72,80
"TRUE","PVgFMnkvzCL",0.2,0.5,1,0.001,1e-05,1e-04,0.3,0.6,2,0.001,1e-05,2e-04,0.6,0.7,2,0.001,2e-05,2e-04,0.01,0.5,0.5,0.001,1e-05,1e-04,0.03,0.6,0.5,0.001,1e-05,1e-04,0.05,0.7,0.6,0.001,1e-05,1e-04,0.001,0.005,0.5,1,1,1,0.002,0.005,0.6,1e-05,1,1,0.002,0.006,0.7,1e-05,1,1,1,2,1,1e-05,0.001,0.001,1,2,1,1e-05,0.001,0.001,2,3,2,1e-05,0.002,0.001,1,2,1,1e-05,2e-05,1e-05,1,2,1,1e-05,2e-05,1e-05,1,2,1,1e-05,2e-05,1e-05,3,2,1,1e-05,1e-05,1e-05,3,2,2,1e-05,1e-05,1e-05,3,4,2,1e-05,1e-05,1e-05,3,3500,4e+11,1,1,3,1,2,4,2050,4,6,9,10,9,78.4,79.5,82.5,2026,6e+06,1e+07,1e+07,2060,2024,72,70,65
"TRUE","Pk3ZpFvbsBL",0,0,0,0,0,0,0,0,0,0,0,0,0.5,10,2,0,2,2,0.05,0,0,0,0,0,1,0,0,0,0,0,10,60,5,1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,6,0.15,5,0.05,5,5,1,0,0,0,0,0,3,0,0,0,0,0,5,10,0.03,5,1,0.01,0,0,0,0,0,0,2,0,0,0,0,0,4,0.56,0.01,2,0.56,0.01,1,0,0,0,0,0,5,0,0,0,0,0,10,19,16.6,5,19,2,10,2200,NA,0,0,0,0,2,5,2050,0,2,10,13,15,75,68,65,2030,5.5e+07,1.2e+08,5e+08,2080,2070,80,90,100
"TRUE","PFUXMVz5jCP",60,20,50,5,1,1,70,25,60,10,2,2,80,30,70,15,3,3,70,20,30,15,1,1,80,30,40,20,2,2,90,40,50,30,3,3,80,70,60,60,5,5,90,80,70,70,8,8,99,90,80,80,10,10,20,5,10,10,5,5,25,10,20,15,8,8,30,15,25,20,10,10,10,2,5,10,1,1,15,3,8,15,2,2,20,5,10,20,3,30,30,10,20,5,1,3,50,15,30,10,2,5,90,20,40,20,5,10,95,2063,2e+09,1,3,7,2,8,20,2040,25,30,15,9,3,60,40,20,2026,5e+06,2e+07,1e+07,0,2025,70,90,0
"TRUE","PawWuGQCztp",10,10,15,5,10,10,40,40,45,10,20,20,75,90,80,25,30,30,10,10,15,5,10,15,30,40,45,15,20,30,60,75,80,30,50,50,10,20,25,2,5,10,50,50,75,25,30,45,95,99,100,45,60,75,5,10,10,2,5,5,30,40,50,10,15,20,50,60,65,30,40,50,10,20,25,5,10,15,30,40,50,10,15,20,50,60,70,30,50,55,30,40,40,10,15,20,50,60,60,15,30,50,70,75,80,40,60,70,50,2350,1e+11,0,1,2,0,1,2,2040,10,20,10,12,30,65,50,30,NA,1e+09,1e+09,1e+09,2100,2026,10,20,60
"TRUE","PsRPVT4Hv1i",1,5,25,0,1,10,15,15,30,1,2,15,25,30,45,3,2,20,5,2,2,1,1,10,20,NA,8,2,2,20,30,NA,15,4,4,35,0,0,5,0,0,5,3,1,10,2,2,10,7,5,25,5,5,25,5,2,10,3,1,5,10,10,15,5,2,10,20,20,25,12,5,15,0,0,10,0,0,8,0,0,15,0,0,12,1,1,20,0,0,17,10,10,5,5,3,5,20,20,10,15,10,10,30,30,15,20,15,15,45,2150,1.5e+08,0,1,10,0,1,5,2045,2,5,9,10,14,72,65,50,2028,5,15,50,2045,2026,75,70,90
"TRUE","P1lyU9dv37Z",2,2,1,0,0,1,5,5,4,1,1,2,15,13,11,4,2,3,5,4,4,1,1,1,10,7,6,3,3,2,15,10,8,5,5,4,3,2,1,1,1,0,12,10,8,6,4,2,25,20,15,10,8,4,7,5,4,6,4,3,12,11,10,8,7,6,24,17,15,13,11,9,0.1,0.1,0.05,0.01,0.01,0.01,1,0.5,0.5,0.1,0.1,0.1,3,1.2,1.1,0.5,0.4,0.3,2,2,1,0.5,0.5,0.3,5,4,3,3,2,1,12,11,10,7,6,5,17,2124,1.8e+10,0,1,3,0,1,3,2200,2.5,5,8,8,9,74,65,51,2030,4e+06,2500000,1e+06,2038,2030,74,78,84
"TRUE","P1P7xld51HN",5,1,5,0,0,0,5,5,5,1,1,5,5,5,10,5,5,5,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,10,5,5,1,5,5,2,5,5,5,10,5,5,5,10,10,14,10,15,10,12,10,10,10,5,1,1,10,10,10,10,1,1,15,15,30,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,0,5,1,5,10,1,1,10,1,10,19,1,5,19,2,20,2500,1e+09,0,1,5,1,1,2,2250,0,5,9,10,12,55,53,50,2030,1e+10,2e+10,2e+11,2125,2030,77,80,70
"TRUE","PYsUoNKPyDP",0.005,0.005,0.005,1e-04,1e-04,1e-04,0.02,0.01,0.03,0.08,0.005,0.006,0.12,0.15,0.13,0.05,0.08,0.06,0.08,0.05,0.05,0.008,0.006,0.005,0.12,1,0.9,0.05,0.01,0.01,0.25,0.28,0.28,0.1,0.09,0.1,2e-05,6e-05,9e-05,2e-06,9e-06,9e-06,5e-04,0.009,0.01,9e-05,0.009,0.01,0.05,0.1,0.15,0.009,0.018,0.23,0.001,0.001,0.001,1e-04,2e-04,1e-04,0.09,0.06,0.06,0.001,0.005,0.005,0.18,0.12,0.1,0.009,0.01,0.01,1e-06,1e-06,9e-06,1e-06,1e-06,1e-06,5e-06,5e-06,1e-05,5e-06,5e-06,6e-06,1e-05,1e-05,5e-05,9e-06,9e-06,1e-05,0.007,0.001,0.001,1e-05,5e-04,2e-04,0.1,0.09,0.09,0.05,0.01,0.01,0.3,0.35,0.36,0.15,0.18,0.19,15,2350,2.06e+12,0,0,0,0,0,0,2050,1,1,9,10,11,78.5,79.49,82.8,2030,4300000,3500000,1e+06,2028,2050,18,10,5
"TRUE","PNtaxqsIQQZ",0.05,0.05,0.05,0.005,0.005,0.005,4,4,4,0.4,0.4,0.4,9,9,9,1,1,1,0.02,0.05,0.05,0.002,0.005,0.005,2,4,4,0.2,0.4,0.4,5,9,9,0.5,1,1,0.01,0.05,0.05,0.001,0.005,0.005,5,6,6,0.5,0.6,0.6,9,10,10,1,2,2,5,1,1,1e-04,0.001,0.001,8,2,2,2,0.002,0.002,14,5,5,4,0.005,0.005,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,7,7,7,0.7,0.7,0.7,30,20,20,3,3,3,50,30,30,5,5,5,10,7100,1e+11,0,1,2,0,1,2,2100,10,30,9,10,12,60,55,50,2027,1e+07,2e+11,2e+11,NA,2029,20,25,30
"TRUE","PNCCC4qgw7T",10,0,0,0,0,0,30,5,0,0,5,0,40,20,10,5,10,5,25,15,8,5,0,0,50,25,15,7,2,5,70,55,35,20,10,25,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,70,50,40,10,0,0,85,70,65,25,10,5,100,90,80,50,20,15,30,10,15,5,5,0,40,20,30,25,10,10,65,35,50,30,25,15,60,20,10,0,5,0,75,30,15,10,5,0,90,50,25,30,10,5,80,2090,9.8e+09,2,9,25,0,1,8,2120,15,50,12,25,40,73,67,60,2026,4.5e+07,8e+07,1.5e+08,2090,2024,72,75,85
"TRUE","PukyD02DyLo",5,8,3,0,0,0,8,11,5,0,2,0,11,14,7,1,3,1,4,7,2,0,0,0,7,10,4,0,1,0,10,13,6,1,2,0,0,2,1,0,0,0,1,3,2,0,1,1,3,4,3,1,2,3,8,11,10,0,5,2,12,15,14,2,8,4,15,25,17,5,10,7,0,2,0,0,1,0,2,5,4,0,4,1,4,8,6,2,8,4,2,5,3,0,2,1,5,10,8,2,8,5,15,20,17,6,15,8,20,10023,9e+09,0,0,0,0,1,3,2050,1,80,9,11,15,39.5,41.85,43.8,2090,10,200,200,2150,2026,43,47,51
